Id,SalePrice
1599,180165.00403799
1600,166713.31624547328
1601,59180.43422950423
1602,134622.39576422318
1603,28590.71603385982
1604,284519.5972408266
1605,236276.8139824364
1606,167476.711561221
1607,160429.10652664362
1608,219610.02383400057
1609,191588.52755307493
1610,157255.3906057169
1611,135404.14968552784
1612,182855.5529849677
1613,170459.48946289532
1614,151050.22970032625
1615,92167.08771522788
1616,66947.54979474944
1617,90531.49372257214
1618,111059.65787242862
1619,149977.38860662526
1620,173185.322030691
1621,141233.566849515
1622,149280.1233973727
1623,245584.895160407
1624,228935.7124374974
1625,114870.03120800327
1626,180579.15061719538
1627,198136.6222956068
1628,266127.0666468333
1629,177363.1918083892
1630,348290.941219059
1631,221141.4618269914
1632,250117.00230311204
1633,169181.7646858719
1634,196380.99445497742
1635,185554.53787434645
1636,161892.85076615904
1637,217361.6679564997
1638,196896.4601285662
1639,182763.86568960975
1640,247275.84419424218
1641,177969.49355017167
1642,253892.19899368635
1643,234743.20029449495
1644,244233.16286850645
1645,249957.13155273133
1646,159248.63065954082
1647,152007.9000599318
1648,127916.89659907355
1649,147098.68866323194
1650,121510.62042052738
1651,117412.03978775049
1652,107099.25926266822
1653,111751.97885075178
1654,149733.71971647674
1655,137804.3817412507
1656,146339.94840387584
1657,153753.27752760233
1658,155992.15127080458
1659,122902.51873065307
1660,183128.96579171217
1661,407325.0979280765
1662,360713.09599229763
1663,364480.13016949315
1664,434633.28703259584
1665,319179.0858408344
1666,315686.86157511425
1667,361450.920687177
1668,340843.83310254593
1669,297877.73149223014
1670,343036.4051548251
1671,291420.06999149773
1672,394312.65464338847
1673,292211.8584649491
1674,261401.4321705316
1675,214952.08674523496
1676,215588.35268702277
1677,223693.82632023343
1678,420618.3152487762
1679,354068.4819128242
1680,310674.59055243287
1681,257404.96954371105
1682,315199.7736820502
1683,201193.08903197487
1684,180247.69770797566
1685,186194.86397257715
1686,185198.92000305193
1687,172968.32359149153
1688,201626.59742390315
1689,203120.96915320415
1690,207691.09474360207
1691,196091.64733490255
1692,259925.06074458212
1693,172269.51012440686
1694,186759.8832908188
1695,155620.31767983257
1696,277885.22685342113
1697,158416.10128893796
1698,334454.0897343791
1699,311741.0228972531
1700,278239.21478414576
1701,288195.2249177907
1702,238585.7300321242
1703,230479.20553886303
1704,265572.646995337
1705,240141.03748705
1706,385255.7715322361
1707,234971.4509313503
1708,218512.25575771683
1709,263126.3422557824
1710,232231.82527187894
1711,269695.2548235931
1712,264438.78928246896
1713,284123.11250155524
1714,243277.03178448466
1715,221464.93525569834
1716,184255.39379271382
1717,165126.26065540596
1718,134879.36111297272
1719,205821.1160561361
1720,230866.20920348162
1721,175051.0052858407
1722,132045.9642082553
1723,171330.49877455606
1724,206203.63918450876
1725,237031.50267218443
1726,194865.11868718956
1727,137341.01984465917
1728,191358.74242899197
1729,164528.3171763523
1730,169718.76971542972
1731,123728.29779995608
1732,142177.19368250592
1733,117100.42038146172
1734,130791.5794662572
1735,151856.78781848785
1736,113849.41258576688
1737,289408.7920031676
1738,268725.7682749969
1739,264957.5773847377
1740,211875.9690621207
1741,198142.5130212673
1742,178721.65880862347
1743,178932.44504617996
1744,289888.944453126
1745,201017.11868171333
1746,187984.80010732458
1747,214111.8766237175
1748,228743.9778850459
1749,164859.85547417527
1750,135323.6002083494
1751,252355.45302014914
1752,119590.59192593396
1753,151213.27333466348
1754,206678.46706460946
1755,166197.07922396416
1756,132992.2015171899
1757,117461.68957026012
1758,157299.87585708016
1759,185848.67033695735
1760,171965.02318869485
1761,171126.1998461442
1762,184987.96348769157
1763,181962.86267889832
1764,110959.72662721697
1765,194483.94869657618
1766,213182.32974111516
1767,249683.90305021295
1768,157698.72967887452
1769,169477.19732885063
1770,160307.8026559368
1771,125459.36378134375
1772,145110.17154321136
1773,138224.43321523862
1774,154262.50470438367
1775,141166.86996998993
1776,140524.71263424907
1777,115482.83188439315
1778,150647.85976562308
1779,121648.39598334942
1780,181575.74511151112
1781,127653.71849611038
1782,83297.69080470697
1783,146525.17964551304
1784,117228.45128330762
1785,132908.63376164803
1786,139501.46383560702
1787,171491.14694482472
1788,84799.86439830286
1789,97752.6845371784
1790,46771.98088655461
1791,209241.36288864995
1792,172711.34825907368
1793,146768.37494792583
1794,177796.00044797745
1795,138628.6642706176
1796,139537.93636220053
1797,152484.41985978888
1798,111308.44437456646
1799,103916.72959051229
1800,121677.93328333033
1801,128409.82789108221
1802,136675.44829082303
1803,156536.91182376337
1804,159574.05494899757
1805,141572.30967545597
1806,137668.553445341
1807,164327.75273244956
1808,116994.6028459914
1809,121667.61900925096
1810,152735.95674820815
1811,108500.05279690301
1812,107095.73329792757
1813,124513.77432669839
1814,108551.38806829181
1815,43755.88542550622
1816,113636.89379229491
1817,127506.01040295073
1818,173210.91634387462
1819,132675.25564554887
1820,15190.232633875974
1821,120078.57417858565
1822,152830.08295009236
1823,14003.517891974363
1824,143543.17002524526
1825,144489.42119130405
1826,111356.42003190666
1827,92103.60998454416
1828,130499.19799036751
1829,139057.7305334196
1830,153694.06118630615
1831,161265.5385950956
1832,80163.62923938077
1833,148728.01694630808
1834,137142.65982479567
1835,54944.38371827762
1836,140030.4207828354
1837,110509.07918204162
1838,110523.37823667118
1839,121185.13927510042
1840,87186.72242190427
1841,146116.367285697
1842,86982.33486942254
1843,135597.49700092213
1844,135971.78310847768
1845,129181.76689755573
1846,159551.95259189117
1847,166690.57435635786
1848,47444.05295899417
1849,128260.31989227803
1850,115586.5728560524
1851,159005.05755143965
1852,134402.1139416325
1853,123899.4958115442
1854,170899.52448198257
1855,169389.36091474356
1856,223393.5038507345
1857,144366.38979529022
1858,112682.51580600032
1859,67752.10789994305
1860,128386.09514759666
1861,66802.54633178117
1862,285913.48460661806
1863,283579.0612256756
1864,283601.1178306539
1865,323488.2681402086
1866,321548.58917982475
1867,227126.63482086977
1868,293954.4947581169
1869,219459.15422944556
1870,230336.71952991863
1871,243115.90655951365
1872,188700.70150633948
1873,248242.2942039104
1874,172018.98104908803
1875,213906.9960614806
1876,205727.6122549817
1877,224756.7784892194
1878,219029.05109887125
1879,133159.20351848123
1880,142762.98246547164
1881,258597.72794265472
1882,247480.93107427453
1883,198749.73687137777
1884,211956.01546184497
1885,235675.40747962813
1886,280960.66850560193
1887,235816.131693974
1888,274949.35743731423
1889,183818.88428762497
1890,136567.2826360224
1891,124009.99671990088
1892,100679.7850438356
1893,171348.98053857926
1894,118518.71697274293
1895,153906.3838037129
1896,136267.01626261318
1897,118468.28527704072
1898,123763.23408183407
1899,176419.64122524133
1900,158863.64253993594
1901,201550.03922136695
1902,184338.98986555866
1903,215622.08675253805
1904,168169.26954625436
1905,223322.81718414644
1906,200396.20250814842
1907,254845.88224646315
1908,110283.21417821276
1909,143270.57887796964
1910,122386.18632366501
1911,249512.2938601702
1912,327912.7008285399
1913,171267.29017801152
1914,36854.648676467536
1915,306984.6248127513
1916,61996.71647037615
1917,239302.36884099408
1918,142067.3609873439
1919,190930.99310790416
1920,165004.5765927501
1921,351336.5434582394
1922,307456.7701990346
1923,270226.692700033
1924,237998.82961268487
1925,218094.49338195246
1926,347495.1268707364
1927,137056.71834433428
1928,158708.7418269044
1929,127018.80672714909
1930,139144.35457563307
1931,149904.48670004093
1932,140101.1377704311
1933,198744.91395833742
1934,180348.43958447885
1935,177765.8163345711
1936,191176.42961680167
1937,193212.97689528848
1938,187665.44350159902
1939,261007.85943034518
1940,214255.56004154953
1941,174497.88399721967
1942,185630.83000260644
1943,226032.84481983338
1944,340202.3728550379
1945,375728.0917197672
1946,154960.68150044166
1947,312843.8805811644
1948,172324.59413702588
1949,238311.5199068303
1950,191434.51710325526
1951,258278.6846273307
1952,206937.1883820561
1953,181790.0392477288
1954,187056.74338571352
1955,113413.66654202741
1956,309415.375080013
1957,144050.88781304966
1958,274455.9779635463
1959,142951.9392988588
1960,115238.85839809297
1961,122174.85438109428
1962,103320.455970661
1963,122999.7709105499
1964,114887.18833711308
1965,146339.77739761784
1966,143190.675934836
1967,302673.84951502894
1968,381203.5174354719
1969,362288.7755894367
1970,374891.5874160717
1971,418873.71035964973
1972,357365.4838720565
1973,291488.0803178292
1974,333624.48054112145
1975,442622.3573285695
1976,289653.2160480834
1977,349278.6332084437
1978,330051.9854658433
1979,300579.81996145984
1980,199345.14457212694
1981,324650.7883259387
1982,220505.2452565542
1983,198944.79748221496
1984,191519.0587066084
1985,244994.10506521576
1986,235142.905023266
1987,219317.04200232425
1988,187522.79936450333
1989,201519.89574933515
1990,218645.81472872998
1991,237986.0341129893
1992,225789.35153195285
1993,182791.6496378047
1994,236560.37198845815
1995,183360.33542496047
1996,252502.50906697413
1997,300596.0558311936
1998,314157.9371818844
1999,298710.9172048664
2000,309851.017936124
2001,278450.75255328906
2002,249294.26379063234
2003,245356.0467990262
2004,268511.45113643043
2005,230602.7135189429
2006,227490.59386498856
2007,255247.82083534283
2008,238524.21528042937
2009,201788.39270488697
2010,198460.79516166926
2011,142749.49629096728
2012,174773.64054305962
2013,182429.40251786797
2014,199112.0377685178
2015,242193.74982162245
2016,200376.21070258538
2017,200522.25049740644
2018,124115.3196061718
2019,148519.00778748206
2020,56750.458474777144
2021,101830.50504163459
2022,182770.2294030869
2023,155226.68197058843
2024,312310.3047708839
2025,325269.37685437966
2026,171817.01492920014
2027,163798.85272075352
2028,161427.55725098783
2029,166651.93673543684
2030,250774.10532155845
2031,232782.12154299632
2032,244276.3087816573
2033,245326.09168690955
2034,175324.71252293568
2035,229320.17201400944
2036,207887.81901310192
2037,209614.54934607825
2038,289696.93547829357
2039,187050.00791719608
2040,279273.1327620262
2041,281613.1833131253
2042,222504.7734491041
2043,174818.5241283133
2044,182180.6624572194
2045,213215.64717765746
2046,131332.7613535533
2047,152724.98794447043
2048,147757.4372946799
2049,143059.38838697856
2050,158676.0997485545
2051,114111.96839482138
2052,133508.1629836586
2053,155533.18941914223
2054,108641.81547710653
2055,175926.92398858134
2056,155147.90361077414
2057,118672.59311260872
2058,225135.70239436213
2059,143348.04742161397
2060,197061.4430220977
2061,195243.81152659145
2062,128289.54948573628
2063,118951.82076744236
2064,135604.04796778574
2065,133031.53393876908
2066,190715.70487056737
2067,120709.34189985089
2068,145270.49535765516
2069,87308.8326606696
2070,116990.68037120608
2071,95905.72809391591
2072,149897.3187776312
2073,146915.06559508768
2074,265111.5379268852
2075,146780.61677660025
2076,128956.71375488443
2077,157684.44020143757
2078,118042.32795542167
2079,140441.893841956
2080,124082.81370553796
2081,128755.80386994685
2082,123018.26976873586
2083,140383.98660648894
2084,103558.82241863079
2085,118466.15804900993
2086,137906.1286302941
2087,127479.88551945587
2088,79414.45380776247
2089,77181.33894936959
2090,107381.96822500286
2091,84568.05938835569
2092,138201.4801047932
2093,165135.75889068673
2094,105716.14191335399
2095,124443.740199743
2096,65199.16176072403
2097,107300.95246652463
2098,159498.3252314563
2099,40118.039743802714
2100,64212.631030418735
2101,96707.92232825607
2102,138969.8823976515
2103,89306.82990457439
2104,126783.43059224765
2105,144237.86638376856
2106,60956.673331182945
2107,192055.89302993755
2108,130856.10968034198
2109,101863.49918793638
2110,140963.1017904618
2111,149607.9750053514
2112,141475.50367522964
2113,136870.2920439315
2114,130834.16020204626
2115,168882.50522740764
2116,100901.63706186223
2117,154894.7315582865
2118,137130.2826525026
2119,126538.96166848474
2120,119197.95904099169
2121,118157.16948505308
2122,131297.49329545704
2123,92158.74525388579
2124,174656.92456957023
2125,142620.50375641073
2126,148405.0704130112
2127,162578.80521090204
2128,139938.9070804231
2129,103233.80372461463
2130,152334.14622906042
2131,160114.91696478985
2132,105002.69090304311
2133,124345.83355841544
2134,132620.43794346205
2135,108626.48993652052
2136,52818.05456345767
2137,111916.33514019764
2138,149919.25925709106
2139,151508.33684704342
2140,158543.30477041396
2141,167564.7840129329
2142,125202.31112699956
2143,151381.82694216256
2144,30052.210934105125
2145,149992.03720772394
2146,171297.9600731932
2147,133004.51438640303
2148,146794.36853086916
2149,168406.43565779942
2150,214706.39824061585
2151,109048.17916309276
2152,182458.360466605
2153,221415.53043282634
2154,116336.96327354002
2155,158737.78528625597
2156,276143.16940805287
2157,237974.55114164436
2158,242910.0458754691
2159,208799.81144265577
2160,193298.04333895273
2161,238454.73846019738
2162,360491.7169217939
2163,336457.8749780535
2164,236642.95979823818
2165,191315.9724971063
2166,176839.10823297506
2167,223238.79588773387
2168,209081.4556085175
2169,204301.17712949368
2170,280784.3987399207
2171,171637.49433653228
2172,134206.54318090974
2173,188006.81359063287
2174,233475.93064330518
2175,274328.7742288264
2176,295537.64756665786
2177,248967.15985796473
2178,219655.5069334974
2179,137812.4405024565
2180,240030.5319883515
2181,196994.77501365743
2182,223111.1776801779
2183,195597.37433120172
2184,136770.81961607668
2185,123129.87620044548
2186,155703.53827521682
2187,161452.96892567165
2188,155190.74182616998
2189,307812.7171686431
2190,87454.29268105418
2191,68298.66583405761
2192,43209.42262247903
2193,109315.548769974
2194,106009.73664570788
2195,160449.7956600136
2196,123951.32992599184
2197,118888.65294572525
2198,159856.27180929368
2199,170689.2776409804
2200,178213.2784815353
2201,164170.33425329716
2202,235312.54250328106
2203,156354.9566133357
2204,204253.92904999503
2205,139862.92053749916
2206,190013.34158074734
2207,169741.53916733462
2208,249382.58891475666
2209,248324.26492170885
2210,128120.59631151723
2211,121644.96977388319
2212,135308.00490419578
2213,120830.58355373285
2214,178631.99762778895
2215,102233.17195473461
2216,166563.6739284505
2217,98405.13911142656
2218,68626.0810254064
2219,62322.6920241403
2220,69275.2855838527
2221,309082.9301239815
2222,289764.17868362734
2223,283515.3516904969
2224,211522.18794278183
2225,117029.27409636983
2226,206023.7909652559
2227,199972.5334538649
2228,266384.8629672555
2229,252572.6134737787
2230,148337.72442225617
2231,223231.18941177166
2232,190578.41899513398
2233,198457.55575014997
2234,257228.96660345077
2235,245483.4699241093
2236,260596.41665751673
2237,310528.6958130463
2238,163646.26039790624
2239,111857.05087639816
2240,145531.2832554484
2241,171546.6277316127
2242,137967.22882294108
2243,144003.61234767176
2244,117245.76870745746
2245,106165.40986809268
2246,155366.7956650136
2247,121296.71623629873
2248,121520.93512033676
2249,117939.8913820757
2250,126056.4342549069
2251,103999.900614865
2252,186435.98026814905
2253,147468.98373916853
2254,175230.2776073116
2255,197302.8476825215
2256,185805.0176975203
2257,207525.9358884636
2258,164021.93637717445
2259,182011.66096173375
2260,120237.98041177125
2261,206700.66429272227
2262,229251.29634469782
2263,363987.58200420166
2264,455892.2464792244
2265,144415.11480747082
2266,287313.7139366017
2267,356615.50106924446
2268,403017.5955466536
2269,148638.2466642807
2270,193368.33647850086
2271,219695.7873412945
2272,199945.7919587144
2273,165724.02718104265
2274,182722.28843904677
2275,164295.61150077122
2276,187172.89071889062
2277,190729.65707618408
2278,163018.40182509812
2279,130307.22006135127
2280,114223.55741194026
2281,166581.5992871918
2282,190136.74756317193
2283,118056.01167900366
2284,131979.94947511985
2285,145453.95992679783
2286,129271.49529635708
2287,349899.4058894024
2288,287509.62230217125
2289,334879.47128734377
2290,402368.6087654616
2291,326397.13027135906
2292,389953.1092332179
2293,418009.09672552394
2294,351236.3000066227
2295,426300.10264531185
2296,288995.7773499837
2297,348573.7648906311
2298,332252.36897797126
2299,343790.72404310666
2300,327624.3670348571
2301,318026.5419475527
2302,274064.2657166628
2303,255877.97653753165
2304,260246.83338171913
2305,219419.4735217914
2306,213875.9415368192
2307,218281.8917679668
2308,208159.6591467492
2309,284817.7830470712
2310,208969.4708050526
2311,221963.63491537815
2312,193282.74839857852
2313,185265.1566408796
2314,189865.81396872795
2315,191498.416921195
2316,205772.97061373334
2317,225249.28089069814
2318,195879.02181937074
2319,194536.41228520483
2320,192499.98068178922
2321,247737.88827800858
2322,226507.0649091998
2323,194343.4690142172
2324,185800.536453536
2325,211098.3374093799
2326,180797.6711183288
2327,210080.4202151187
2328,228654.03476566644
2329,193822.53574150987
2330,187621.14046737348
2331,332607.95726504206
2332,354753.3808547525
2333,314654.3157882779
2334,268198.54032562074
2335,296081.21593438275
2336,314846.65221889975
2337,205963.58281092116
2338,260571.35537602258
2339,213049.92225729223
2340,356677.17936002277
2341,206969.43690922542
2342,233717.26700670147
2343,221221.10254430101
2344,218892.78612588593
2345,221278.21321560972
2346,224403.41119810136
2347,217200.41824540764
2348,254148.447555473
2349,207829.6579031823
2350,311700.2374124014
2351,274244.777377896
2352,253669.08742967286
2353,274822.4304060386
2354,139196.3562257458
2355,139775.3586514197
2356,175883.24789947868
2357,194919.7791111358
2358,209437.69804052956
2359,109630.21457934057
2360,120601.26891908298
2361,152328.07997705042
2362,270622.07814596535
2363,160532.53783787816
2364,183190.70828674771
2365,212885.92868803738
2366,185034.94156747818
2367,208339.04699372244
2368,214103.99308805095
2369,206736.33165510814
2370,169748.92704774643
2371,170140.58074242756
2372,216444.1665407119
2373,298148.58392265707
2374,321382.4359755973
2375,207296.7386658875
2376,279876.9963232371
2377,301372.3472211731
2378,136930.7618868355
2379,219187.1145905786
2380,157286.59413672582
2381,187426.1656338556
2382,208658.8827113562
2383,199924.06619962052
2384,246079.06373291992
2385,170594.6860366654
2386,134854.8802313275
2387,134667.4562262256
2388,102657.06085245234
2389,132218.0207107443
2390,145201.99244569326
2391,153580.26520683747
2392,106029.08145537596
2393,165453.56387082825
2394,128579.80348469234
2395,212245.3397690483
2396,148051.18418808217
2397,230777.64712481125
2398,141182.5763985115
2399,77672.64071188729
2400,103889.98660420487
2401,136220.35924939398
2402,152260.1611722923
2403,138897.84219840384
2404,154150.1373293691
2405,166277.2816563174
2406,140289.05644252623
2407,146640.23963534227
2408,164363.791207641
2409,118095.17271392899
2410,191273.2634506603
2411,114995.3344858049
2412,168526.1942342495
2413,124285.24658085576
2414,155398.69974735484
2415,133090.93898462696
2416,124556.5589594259
2417,130467.99165509065
2418,133502.1354107483
2419,139238.3956067601
2420,127839.44948108096
2421,160308.30271532413
2422,123643.30460487158
2423,125832.16300910633
2424,135460.21560818894
2425,217293.24781429218
2426,146187.30729975636
2427,131134.61500797688
2428,184666.78453490807
2429,111103.62856702216
2430,140560.31390136207
2431,118888.74719768565
2432,141037.24874900322
2433,151126.50803112047
2434,135064.45519215573
2435,161266.4166435759
2436,108710.73053938925
2437,105444.95931765743
2438,127143.35497152212
2439,109654.05583496326
2440,125032.46726398454
2441,117311.47525827654
2442,88311.74072958186
2443,136190.37488606962
2444,114019.95797363471
2445,94041.29841701209
2446,140786.19317717475
2447,180597.61004398574
2448,130341.53016904334
2449,118400.81247380204
2450,147428.09494490715
2451,138581.37345357443
2452,171188.460955684
2453,91332.6152756079
2454,125905.41199341892
2455,151549.29939303308
2456,165480.65607547679
2457,132031.02178422772
2458,134230.00943498686
2459,123618.15038056644
2460,146419.19668777514
2461,141305.25517826705
2462,140322.26648798533
2463,141104.00093014815
2464,176026.20742247766
2465,156697.6580659386
2466,135409.16219519798
2467,145617.48791599576
2468,101798.39061512765
2469,97167.1896415887
2470,211238.68629821937
2471,237111.87270224048
2472,163193.32056231075
2473,110785.71705606107
2474,94614.2464980166
2475,217945.59501713363
2476,87069.42038719119
2477,105557.34744226353
2478,175256.15516665415
2479,109757.27023398873
2480,146729.78905524226
2481,128160.49012148057
2482,91855.18995880551
2483,103903.29216577527
2484,127720.05723783406
2485,141172.16814217472
2486,153925.4570699785
2487,221877.37441991604
2488,163988.56451535778
2489,157801.04278718896
2490,152233.40172615694
2491,121547.17589800968
2492,204683.02404633816
2493,145389.46184744433
2494,168956.03989680434
2495,98626.8123897376
2496,232986.1503304264
2497,163030.90290738092
2498,109697.49546111896
2499,93330.38913221048
2500,119795.1398294885
2501,155529.97819663287
2502,159859.75260020228
2503,93921.51488032323
2504,200238.14120545713
2505,211798.44002560293
2506,253205.23028933062
2507,265885.74708427733
2508,253396.54203945425
2509,219766.91269053763
2510,218065.83682234705
2511,186787.54112992797
2512,213298.65146610653
2513,237768.88215836725
2514,265613.8142222454
2515,165349.4391456267
2516,184780.12473371817
2517,156623.54248174373
2518,173060.8654552882
2519,236322.99437772707
2520,229695.8162637922
2521,197334.6072920707
2522,236737.46336010276
2523,129204.53701142958
2524,138388.60194431836
2525,148163.06173790467
2526,140227.13112454765
2527,122101.33213743487
2528,125486.20406201776
2529,146065.03781765493
2530,139175.38579733673
2531,256116.56749787196
2532,233865.62232850635
2533,211828.07800204048
2534,233749.93444342708
2535,283397.97001274815
2536,248828.76722606283
2537,244721.42853844233
2538,195856.632507375
2539,200227.1278188488
2540,192911.15452853925
2541,191617.24890699462
2542,176543.7047845603
2543,142879.01913737
2544,129040.6112116891
2545,145434.83506167252
2546,142068.80210519192
2547,150490.10938527365
2548,175511.60634921453
2549,159351.24481582266
2550,849351.6789959297
2551,135192.39365715606
2552,144536.17112242625
2553,68650.09208616
2554,85174.3992911848
2555,114677.93526969958
2556,97988.2792035653
2557,118922.68680118743
2558,253327.19353198868
2559,151893.0324029927
2560,163885.66941487056
2561,162408.21708375117
2562,152986.8438403507
2563,161901.23816670125
2564,186313.07881521617
2565,181527.22925894184
2566,161553.72727112906
2567,116390.36885837393
2568,223098.8776937086
2569,241960.77240822802
2570,126451.23523075736
2571,222640.14439523208
2572,149572.14397946384
2573,249619.8765459968
2574,285527.7702957978
2575,155116.7176607119
2576,129585.54270576047
2577,126622.03966856009
2578,95644.26076764074
2579,58472.01810938041
2580,67878.67186527498
2581,128182.53801674521
2582,119242.31603995337
2583,284348.72978967754
2584,181894.30030499262
2585,202128.64682039616
2586,234380.58647983827
2587,202722.82092691117
2588,124477.55616159075
2589,156858.48830158773
2590,208402.68148852082
2591,238310.24798053806
2592,220871.5277558926
2593,249434.25394256302
2594,189842.71899275834
2595,212858.7310530203
2596,289778.15361635305
2597,210421.4595392686
2598,274539.8802962782
2599,322936.04168886674
2600,193416.93856373877
2601,138019.45226167614
2602,76591.93261513731
2603,99483.31637786188
2604,90505.81969074663
2605,79851.4401753992
2606,160318.79495887028
2607,229931.60080910087
2608,225600.10942059726
2609,196113.197592637
2610,112247.79353817744
2611,143407.19545670203
2612,173684.07001148266
2613,135632.8538038164
2614,118541.47925495594
2615,159998.686151456
2616,176274.45896111568
2617,202834.74297466662
2618,254778.4376372114
2619,205123.43383949925
2620,188542.0783404477
2621,181809.44030873355
2622,187711.1985019573
2623,232757.37609421147
2624,285995.66998677445
2625,287116.69480604306
2626,185812.91490619516
2627,175676.3006938371
2628,407302.5461719327
2629,430013.31002126436
2630,340390.8593252257
2631,431610.4918421828
2632,378331.81312921306
2633,294019.091420525
2634,399649.27482395596
2635,154420.92771220976
2636,178098.4632757344
2637,193772.17237037406
2638,283407.3711336972
2639,163426.22734003654
2640,150460.910771562
2641,98713.70935357526
2642,192938.76476289364
2643,114258.75137319206
2644,144832.83437632263
2645,121477.38946413393
2646,101529.34690428218
2647,122170.01711793826
2648,162022.05228625325
2649,157660.07843665138
2650,131414.7432361417
2651,145668.88971613033
2652,363644.5205733251
2653,264355.0572862736
2654,269414.5709603039
2655,389337.3623480678
2656,317094.56176161463
2657,345734.73798286833
2658,314952.7182861703
2659,308392.11628498824
2660,347026.83260974614
2661,344199.3494608649
2662,356578.1918045629
2663,296504.56732154917
2664,274246.75204396667
2665,320211.02566181973
2666,272240.63857581315
2667,189480.40837716078
2668,196421.59132806433
2669,192775.7421251892
2670,267052.87904565205
2671,198942.16964757317
2672,217235.2418914061
2673,222621.73709263655
2674,226929.510103936
2675,185091.6957106018
2676,201793.97362177254
2677,204738.71295407877
2678,241119.11824805275
2679,279939.6463338305
2680,285765.7006159121
2681,372213.1616495985
2682,316327.88912495715
2683,436264.1998062113
2684,307966.98352338903
2685,327366.96973996353
2686,236677.17023648415
2687,285174.73740976665
2688,218565.2102635064
2689,217626.5481760566
2690,383303.2793122851
2691,209803.3003332777
2692,129208.70070301498
2693,208387.09354166302
2694,145691.08488854958
2695,200221.01592431267
2696,188945.53207934945
2697,188354.0820104067
2698,270615.9705968549
2699,164689.00664683757
2700,138323.8362628305
2701,160185.35728565016
2702,118816.2644090469
2703,143844.02564044294
2704,148043.66949777832
2705,117037.13398227743
2706,121906.54648557548
2707,136736.4278184239
2708,125507.51534666556
2709,106605.29486003751
2710,128363.10871262617
2711,288678.44466201786
2712,373262.07525493717
2713,169807.59083860888
2714,155207.52507728332
2715,171909.53056159
2716,144429.40250524765
2717,226856.73302956164
2718,233813.64513779813
2719,126461.91461739152
2720,187586.31744889152
2721,140970.12811302434
2722,188899.39721769348
2723,158508.63383139868
2724,134610.5359251003
2725,134471.25431222268
2726,157168.45304572966
2727,161005.72152389196
2728,180486.77386737746
2729,153016.8105657138
2730,152013.37894715718
2731,132235.66582393466
2732,125136.09826518726
2733,173591.3048146286
2734,201492.90053817196
2735,147929.53460326814
